code,name,legacyCodes,scene,domain,metricType,unit,aggregation,direction,definition,formula,sourceIds,sourceLocators,provenanceLevel,reviewStatus,reviewDecision,reviewComment
CNB153,次级类贷款余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,CONTEXT_DEPENDENT,统计次级类贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB154,可疑类贷款余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,CONTEXT_DEPENDENT,统计可疑类贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB155,损失类贷款余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计损失类贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB156,不良贷款余额,ZB014,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计不良贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB157,不良贷款率,ZB013,RISK,credit_asset_quality,DERIVED,%,RATIO,LOWER_IS_BETTER,以不良贷款余额与各项贷款余额按百分比口径计算不良贷款率，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""不良贷款余额 / 各项贷款余额 * 100"", ""operands"": [""CNB156"", ""CNB016""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB158,关注类贷款占比,,RISK,credit_asset_quality,DERIVED,%,RATIO,CONTEXT_DEPENDENT,以关注类贷款余额与各项贷款余额按百分比口径计算关注类贷款占比，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""关注类贷款余额 / 各项贷款余额 * 100"", ""operands"": [""CNB152"", ""CNB016""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB159,逾期贷款余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计逾期贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB160,逾期贷款率,ZB017,RISK,credit_asset_quality,DERIVED,%,RATIO,LOWER_IS_BETTER,以逾期贷款余额与各项贷款余额按百分比口径计算逾期贷款率，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""逾期贷款余额 / 各项贷款余额 * 100"", ""operands"": [""CNB159"", ""CNB016""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB161,逾期90天以上贷款余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计逾期90天以上贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB162,逾期90天以上贷款占不良贷款比例,,RISK,credit_asset_quality,DERIVED,%,RATIO,LOWER_IS_BETTER,以逾期90天以上贷款余额与不良贷款余额按百分比口径计算逾期90天以上贷款占不良贷款比例，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""逾期90天以上贷款余额 / 不良贷款余额 * 100"", ""operands"": [""CNB161"", ""CNB156""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB163,新生成不良贷款额,,RISK,credit_asset_quality,BASE,万元,SUM,LOWER_IS_BETTER,统计新生成不良贷款额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB164,不良贷款迁徙率,,RISK,credit_asset_quality,BASE,%,RATIO,LOWER_IS_BETTER,统计不良贷款迁徙率的报告比例，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB165,不良贷款处置额,,RISK,credit_asset_quality,BASE,万元,SUM,LOWER_IS_BETTER,统计不良贷款处置额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB166,不良贷款核销额,,RISK,credit_asset_quality,BASE,万元,SUM,LOWER_IS_BETTER,统计不良贷款核销额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB167,不良贷款现金清收额,,RISK,credit_asset_quality,BASE,万元,SUM,LOWER_IS_BETTER,统计不良贷款现金清收额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB168,贷款损失准备余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,LOWER_IS_BETTER,统计贷款损失准备余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB169,拨备覆盖率,ZB015,RISK,credit_asset_quality,DERIVED,%,RATIO,HIGHER_IS_BETTER,以贷款损失准备余额与不良贷款余额按百分比口径计算拨备覆盖率，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""贷款损失准备余额 / 不良贷款余额 * 100"", ""operands"": [""CNB168"", ""CNB156""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB170,贷款拨备率,,RISK,credit_asset_quality,DERIVED,%,RATIO,HIGHER_IS_BETTER,以贷款损失准备余额与各项贷款余额按百分比口径计算贷款拨备率，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""贷款损失准备余额 / 各项贷款余额 * 100"", ""operands"": [""CNB168"", ""CNB016""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB171,重组贷款余额,,RISK,credit_asset_quality,BASE,万元,SNAPSHOT,CONTEXT_DEPENDENT,统计重组贷款余额在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB172,重组贷款占比,,RISK,credit_asset_quality,DERIVED,%,RATIO,CONTEXT_DEPENDENT,以重组贷款余额与各项贷款余额按百分比口径计算重组贷款占比，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验精确公式与适用范围。,"{""expression"": ""重组贷款余额 / 各项贷款余额 * 100"", ""operands"": [""CNB171"", ""CNB016""], ""operation"": ""DIVIDE_PERCENT""}",SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB173,信用风险加权资产,,RISK,credit_asset_quality,BASE,万元,SUM,CONTEXT_DEPENDENT,统计信用风险加权资产在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB174,预期信用损失,,RISK,credit_asset_quality,BASE,万元,SUM,LOWER_IS_BETTER,统计预期信用损失在指定期间或时点的报告值，用于监测贷款五级分类、逾期、不良处置、拨备和授信风险；正式发布前须核验范围、计量基础和时间口径。,,SAMR-JRT-0135-2016|NFRA-MAJOR-INDICATORS-2025|MOF-BANK-PERFORMANCE-2020,贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验|贷款分类、资产质量和风险防控主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
